ccg_code,name,population,scrips_per_head,spend_per_head,drift
07Y,NHS Hounslow CCG,205967.0,0.00869556773657916,0.36464137458913204,-0.7199583677925264
08A,NHS Greenwich CCG,212653.0,0.011807968850662817,0.6349209745453845,-0.476908760109939
08C,NHS Hammersmith and Fulham CCG,157333.0,0.007735185879631101,0.4389252731467644,-0.7949552672925523
08D,NHS Haringey CCG,220815.0,0.004202613047120893,0.3061053823336276,-1.0708163820976586
08E,NHS Harrow CCG,187967.0,0.01668377959961057,0.7837533716024653,-0.09615324492140362
08F,NHS Havering CCG,204491.0,0.022700265537358613,1.0348562528424223,0.37367840376311806
08G,NHS Hillingdon CCG,214206.0,0.01142358290617443,0.5128283521469972,-0.5069257307966073
08H,NHS Islington CCG,175636.0,0.008620100662734291,0.519510749504656,-0.7258516450465247
08J,NHS Kingston CCG,148138.0,0.015013028392444883,0.6475235928661103,-0.22662339017335476
08K,NHS Lambeth CCG,307823.0,0.007367870497006396,0.38444385247366114,-0.8236391857112739
08L,NHS Lewisham CCG,234814.0,0.013448942567308593,0.7627189605389787,-0.3487639601857114
08M,NHS Newham CCG,271513.0,0.008968263029762847,0.36731084699443334,-0.6986633991828339
08N,NHS Redbridge CCG,213037.0,0.007299201547149086,0.3838777301595487,-0.8290015926476011
08P,NHS Richmond CCG,157999.0,0.012462104190532852,0.4981162539003411,-0.42582686805967973
08Q,NHS Southwark CCG,260188.0,0.008524605285409012,0.4437223853521293,-0.7333089467064502
08R,NHS Merton CCG,168414.0,0.009387580604937832,0.43028928711389897,-0.6659185927118662
08T,NHS Sutton CCG,142037.0,0.019699092489985005,0.7725263135661855,0.1393146745988363
08V,NHS Tower Hamlets CCG,209768.0,0.006202089927920369,0.2796648201822967,-0.9146758161372861
08W,NHS Waltham Forest CCG,221026.0,0.00634766950494512,0.35024187199695883,-0.9033074038454533
08X,NHS Wandsworth CCG,300906.0,0.012645144995447083,0.7134530052574568,-0.4115330819461225
08Y,NHS West London (K&C & QPP) CCG,200588.0,0.007482999980058628,0.4484150098709786,-0.8146486428272207
09A,NHS Central London (Westminster) CCG,166138.0,0.009094848860585779,0.42862337334023404,-0.6887782219862096
09C,NHS Ashford CCG,95496.0,0.006890340956689285,0.47315866633157205,-0.8609298057749064
09D,NHS Brighton and Hove CCG,246425.0,0.012498731865679213,0.5400372121335085,-0.4229665869621164
09E,NHS Canterbury and Coastal CCG,170878.0,0.006987441332412599,0.4263131005746786,-0.8533471686531705
09F,"NHS Eastbourne, Hailsham and Seaford CCG",152396.0,0.01347804404315074,0.5665382949683729,-0.3464914053230324
09G,NHS Coastal West Sussex CCG,395188.0,0.020628156725406643,0.913828759982593,0.21186595884988116
09H,NHS Crawley CCG,97051.0,0.028387136660106543,1.19720497470402,0.8177701980600945
09J,"NHS Dartford, Gravesham and Swanley CCG",191882.0,0.04802951814135771,1.9535832438686398,2.3516576817032124
09L,NHS East Surrey CCG,129916.0,0.009098186520520952,0.5161331937559643,-0.688517581757625
09N,NHS Guildford and Waverley CCG,171928.0,0.022218603136196547,1.0215956679540212,0.3360650456685718
09P,NHS Hastings and Rother CCG,147619.0,0.01579742445078208,0.6663684214091692,-0.16536934634720957
09W,NHS Medway CCG,212382.0,0.06170014408000678,2.6906868755356035,3.419206544903739
09X,NHS Horsham and Mid Sussex CCG,178339.0,0.021049798417620374,0.9730617531779341,0.24479225726670378
09Y,NHS North West Surrey CCG,280371.0,0.033915775882669745,1.6737503878789282,1.2495055511873439
10A,NHS South Kent Coast CCG,158284.0,0.00806145914937707,0.49008958580778916,-0.7694763565409025
10C,NHS Surrey Heath CCG,72551.0,0.027029262174194706,1.0932745241278534,0.7117328175985361
10D,NHS Swale CCG,74616.0,0.11328669454272543,5.243782834780754,7.447636812110218
10E,NHS Thanet CCG,111096.0,0.012745733419745085,0.6060515230071285,-0.40367806064041367
10G,NHS Bracknell and Ascot CCG,105928.0,0.018758024318404953,0.8025183143267111,0.06582599447013691
10H,NHS Chiltern CCG,253062.0,0.017584623530992403,0.7301601583801605,-0.0258057042028105
10J,NHS North Hampshire CCG,168882.0,0.019256048601982448,0.9486835778827851,0.1047170635525194
10K,NHS Fareham and Gosport CCG,160950.0,0.003703013358185772,0.202839577508543,-1.1098304757003639
10L,NHS Isle of Wight CCG,117428.0,0.02694417004462309,1.1355871683073906,0.7050879129248832
10M,NHS Newbury and District CCG,89777.0,0.01879100437751317,0.8927194047473181,0.06840143064747571
10N,NHS North & West Reading CCG,84359.0,0.018836164487487997,0.851081093896322,0.07192801562478372
10Q,NHS Oxfordshire CCG,548978.0,0.014583462360968929,0.664781594162248,-0.260168505856407
10R,NHS Portsmouth CCG,171378.0,0.0025207436193677136,0.17727269544515634,-1.2021547570709306
10T,NHS Slough CCG,103562.0,0.006855796527683899,0.3041008284892137,-0.8636274047056439
10V,NHS South Eastern Hampshire CCG,168161.0,0.009229250539661397,0.4114239330165732,-0.6782826996631406
10W,NHS South Reading CCG,100369.0,0.02329404497404577,1.0737201725632397,0.4200470605804419
10X,NHS Southampton CCG,213671.0,0.01751290535449359,0.8308389065432392,-0.03140622740750653
10Y,NHS Aylesbury Vale CCG,156171.0,0.012531135742231272,0.57789122180174,-0.4204361452887296
11A,NHS West Hampshire CCG,437677.0,0.018136662424573374,0.9165668061150237,0.0173034040362435
11C,"NHS Windsor, Ascot and Maidenhead CCG",119827.0,0.015547414188788838,0.6292036853129902,-0.18489282480219285
11D,NHS Wokingham CCG,122029.0,0.011923395258504126,0.5589830286243415,-0.46789503015877865
11E,NHS Bath and North East Somerset CCG,159904.0,0.010318691214728837,0.35175505303181964,-0.5932075056367586
11H,NHS Bristol CCG,376986.0,0.011626426445544397,0.5503652920798109,-0.4910855351220428
11J,NHS Dorset CCG,619106.0,0.023617926494009102,1.1835730876457244,0.4453391978973584
11M,NHS Gloucestershire CCG,496709.0,0.011864089436672177,0.4897759452717775,-0.4725262637951901
11N,NHS Kernow CCG,453574.0,0.010066714582405517,0.447584914479225,-0.6128845393437052
11T,NHS North Somerset CCG,170640.0,0.005971636193155181,0.2783840834505381,-0.9326721115280737
11X,NHS Somerset CCG,438437.0,0.016784623560511545,0.7466774473869701,-0.08827826858135797
12A,NHS South Gloucestershire CCG,204972.0,0.010513631130105575,0.45657372714321864,-0.5779845095583941
12D,NHS Swindon CCG,172928.0,0.003891793116210215,0.21411049685418182,-1.0950885306732163
12F,NHS Wirral CCG,259490.0,0.06661143011291379,2.4773818258892075,3.8027323501457353
13P,NHS Birmingham Crosscity CCG,540420.0,0.008215832130565115,0.39101846711816596,-0.7574212610891093
99A,NHS Liverpool CCG,396128.0,0.008772416996526375,0.442595852855642,-0.7139571546467179
99C,NHS North Tyneside CCG,175585.0,0.03335706353048381,1.238720220975591,1.2058753078386528
99D,NHS South Lincolnshire CCG,126824.0,0.014713303475682836,0.7211497035261453,-0.2500291212348409
99E,NHS Basildon and Brentwood CCG,207630.0,0.025155324375090306,1.0154323556326235,0.565395687453924
99F,NHS Castle Point and Rochford CCG,146373.0,0.011983084311997431,0.6054965055030634,-0.463233869690468
99G,NHS Southend CCG,144026.0,0.0192951272686876,0.9341593184563923,0.10776874431707982
99H,NHS Surrey Downs CCG,226936.0,0.01816371135474319,0.8509216695455993,0.01941567415343971
99J,NHS West Kent CCG,365318.0,0.033669296339079925,1.4973182542333137,1.2302577890334845
99K,NHS High Weald Lewes Havens CCG,132882.0,0.01636790535964239,0.7254738038259518,-0.12082008807150461
99M,NHS North East Hampshire and Farnham CCG,170761.0,0.029620346566253418,1.2640432534360893,0.9140724331810727
99N,NHS Wiltshire CCG,362681.0,0.01414190431811978,0.5964484767605681,-0.2946500862021888
99P,"NHS North, East, West Devon CCG",722197.0,0.02021193663224854,0.8429385887784031,0.1793630369437276
99Q,NHS South Devon and Torbay CCG,234969.0,0.016282999033915113,0.7063087471113177,-0.12745048319133817
